period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
56,1773217814.186145,1773217844.186145,60,39,5,24,0,0,24,60,24,36,0.8,8401.533333333333,67.23333333333333,18.85687036514282,18.738126516342163,19.22025089263916,19.26426006317139,0.6458333333333334,113278,0,0,167.47387266159058,94.36114906863331,356864,0.0,0,0,969,3.266562541325887,7.285340785980225,21,39
57,1773217844.186145,1773217874.186145,60,39,2,18,0,0,18,60,18,42,0.6,6095.466666666666,50.06666666666667,27.79024839401245,27.79024839401245,28.27838189601898,28.321771540641784,0.9978991596638656,113635,0,0,87.21875643730164,97.06334153409759,1536,0.0,0,0,1865,9.900911649068197,12.790140867233276,18,42
58,1773217874.186145,1773217904.186145,60,39,5,24,0,0,24,60,24,36,0.8,6636.1,90.13333333333334,26.33596200942993,26.653708696365356,27.862422895431518,27.897392263412474,0.7961414790996785,114229,0,0,218.41248559951782,92.64604425590849,162304,0.0,0,0,1333,6.156189868847529,9.629587411880493,19,41
59,1773217904.186145,1773217934.186145,60,39,2,23,0,0,23,60,23,37,0.7666666666666667,6781.066666666667,68.66666666666667,25.40749979019165,25.40749979019165,26.517688632011414,26.616372084617616,0.9814290210890777,114877,0,0,85.71783447265625,97.11387762718329,15104,0.0,0,0,558,2.673968449882839,6.531738758087158,21,39
60,1773217934.186145,1773217964.186145,59,40,6,19,0,0,19,59,19,40,0.6333333333333333,9442.2,61.2,28.172517975171406,28.98444640636444,29.57112580537796,29.57357555627823,0.9981908638625057,115092,0,0,282.6127817630768,90.48441812245532,2048,0.0,0,0,2318,6.35214816896539,11.647205591201782,21,38
61,1773217964.186145,1773217994.186145,60,39,1,20,0,0,20,60,20,40,0.6666666666666666,3579.1,35.53333333333333,36.055713176727295,36.055713176727295,36.055713176727295,36.055713176727295,1.0,115661,0,0,54.05494427680969,98.17996820616803,0,0.0,0,0,3415,16.949194848537445,22.678788423538208,23,37
62,1773217994.186145,1773218024.186145,60,39,1,20,0,0,20,60,20,40,0.6666666666666666,3206.4333333333334,57.766666666666666,37.943400382995605,37.943400382995605,37.943400382995605,37.943400382995605,0.998003992015968,117210,0,0,63.0458824634552,97.87724301469848,768,0.0,0,0,3715,20.19342987537384,25.62964415550232,19,41
63,1773218024.186145,1773218054.186145,60,39,4,20,0,0,20,60,20,40,0.6666666666666666,7169.9,71.7,25.91129779815674,26.017588019371033,26.638989043235778,26.723055567741394,0.7998808814770697,117624,0,0,168.88883256912231,94.31350732090498,172032,0.0,0,0,1580,10.613578653335571,21.029345750808716,20,40
64,1773218054.186145,1773218084.186145,59,40,3,21,0,0,21,59,21,38,0.7,6855.966666666666,67.4,32.06933363278707,32.05755114555359,32.34447734355926,32.3699818944931,0.836239103362391,117902,0,0,146.04336643218994,95.0827149349431,134656,0.0,0,0,2304,9.578867878232684,12.164979219436646,19,40
65,1773218084.186145,1773218114.186145,60,39,5,22,0,0,22,60,22,38,0.7333333333333333,7890.0,75.26666666666667,25.372892665863038,24.565014123916626,27.099682807922363,27.31288013458252,0.716526913713822,118306,0,0,217.8416359424591,92.6652647830822,268288,0.0,0,0,2790,11.593841769478537,17.165446043014526,22,38
66,1773218114.186145,1773218144.186145,60,39,4,19,0,0,19,60,19,41,0.6333333333333333,6173.933333333333,82.2,31.69109970331192,31.094548106193542,33.66740292310715,33.98366883993149,1.0,119876,0,0,205.67361569404602,93.0749624345439,0,0.0,0,0,3402,15.955596170927349,19.98226547241211,27,33
67,1773218144.186145,1773218174.186145,60,39,5,20,0,0,20,60,20,40,0.6666666666666666,6734.333333333333,56.86666666666667,35.888413763046266,35.44168186187744,38.3406277179718,38.44141884803772,0.9977805960684845,120509,0,0,242.66933846473694,91.8293152032075,1792,0.0,0,0,2894,15.609199976921081,20.05664038658142,21,39
68,1773218174.186145,1773218204.186145,60,39,4,21,0,0,21,60,21,39,0.7,6261.333333333333,85.1,31.73075395822525,31.77105951309204,32.18484894037247,32.18824752092362,0.9867030344357314,120598,0,0,207.27466249465942,93.02105513485995,9984,0.0,0,0,3121,13.12931878226144,16.860861778259277,20,40
69,1773218204.186145,1773218234.186145,60,39,4,21,0,0,21,60,21,39,0.7,6254.266666666666,67.33333333333333,34.72126817703247,36.552115082740784,37.0566746711731,37.097233333587646,0.7824453551912568,119134,0,0,178.9200587272644,93.97575559840861,163072,0.0,0,0,2914,15.448140984489804,20.557703495025635,26,34
70,1773218234.186145,1773218264.186145,60,39,4,18,0,0,18,60,18,42,0.6,4742.7,50.03333333333333,36.58604693412781,37.12432539463043,37.7811266541481,37.86458409547806,0.5434488968932913,119544,0,0,201.5997016429901,93.21213125781178,259584,0.0,0,0,3365,15.401846104198032,18.717432022094727,22,38
71,1773218264.186145,1773218294.186145,60,39,3,19,0,0,19,60,19,41,0.6333333333333333,5159.0,61.96666666666667,35.97433312733968,35.92052340507507,37.560021948814395,37.70575515270233,0.990897807199007,119865,0,0,149.76530623435974,94.9573970964862,5632,0.0,0,0,3092,17.50382309210928,21.81096386909485,19,41
72,1773218294.186145,1773218324.186145,60,39,3,22,0,0,22,60,22,38,0.7333333333333333,3831.5,72.43333333333334,28.014860073725384,27.257830381393433,30.889294624328613,31.21209144592285,0.9866295264623955,120828,0,0,117.50073742866516,96.04374621452307,6144,0.0,0,0,2469,11.535962570797313,18.782981634140015,20,40
73,1773218324.186145,1773218354.186145,60,39,2,19,0,0,19,60,19,41,0.6333333333333333,2653.0,50.36666666666667,30.253835320472717,30.253835320472717,32.96991559267044,33.21134495019913,0.9605792437650845,121799,0,0,83.65448570251465,97.18335064974698,12544,0.0,0,0,2988,14.880556056373997,17.93258833885193,23,37
74,1773218354.186145,1773218384.186145,60,39,4,20,0,0,20,60,20,40,0.6666666666666666,8042.266666666666,57.1,37.373598635196686,39.16113209724426,39.873580074310304,39.88362352371216,0.9710721868365181,121989,0,0,214.66338396072388,92.77227663431906,27904,0.0,0,0,1753,12.517443776130676,21.873892068862915,15,45
75,1773218384.186145,1773218414.186145,60,39,2,22,0,0,22,60,22,38,0.7333333333333333,2723.4666666666667,64.43333333333334,18.660979509353638,18.660979509353638,19.707755994796752,19.800802793502807,0.9937254901960785,122331,0,0,74.79816055297852,97.48154341572463,2048,0.0,0,0,2306,7.569194555282593,11.866564750671387,22,38
76,1773218414.186145,1773218444.186145,60,39,5,19,0,0,19,60,19,41,0.6333333333333333,8558.533333333333,59.4,31.04327416419983,31.702828645706177,33.41682777404785,33.512900848388675,0.9965087281795512,122824,0,0,208.35809183120728,92.98457603261929,3584,0.0,0,0,3155,15.10333177917882,19.678344249725342,24,36
77,1773218444.186145,1773218474.186145,60,39,2,17,0,0,17,60,17,43,0.5666666666666667,3996.1666666666665,48.3,40.86283278465271,40.86283278465271,41.598640179634096,41.66404528141022,0.9973290598290598,124953,0,0,111.50619745254517,96.24558257735538,1280,0.0,0,0,3022,18.586798766080072,23.289957284927368,19,41
78,1773218474.186145,1773218504.186145,60,39,5,19,0,0,19,60,19,41,0.6333333333333333,8446.466666666667,51.1,31.418841457366945,32.12236547470093,33.97762155532837,34.30686082839966,0.9358099570381602,125156,0,0,250.50418710708618,91.56551558561999,65024,0.0,0,0,2950,14.126909670076872,19.428901195526123,21,39
79,1773218504.186145,1773218534.186145,60,39,3,19,0,0,19,60,19,41,0.6333333333333333,6773.566666666667,58.2,32.56667844454447,32.76431655883789,33.66556131839752,33.74567196369171,0.9889729048519219,125570,0,0,150.50354027748108,94.93254073139794,8960,0.0,0,0,3615,19.241137040288823,22.801870822906494,24,36
80,1773218534.186145,1773218564.186145,60,39,2,16,0,0,16,60,16,44,0.5333333333333333,2658.9333333333334,59.833333333333336,35.49409282207489,35.49409282207489,36.154076635837555,36.21274186372757,1.0,126259,0,0,119.27804398536682,95.98390424291694,0,0.0,0,0,4233,19.18693570792675,21.95547103881836,24,36
